15.682744,-1.843143,1.643827
21.174992,-11.551597,1.086389
21.268122,-11.124845,1.089848
26.268461,-45.969982,-3.184366
19.169847,-4.027125,2.093491
-5.616045,-1.814672,-0.357722
22.733210,-9.093281,1.931828
18.213043,-0.492245,-16.338795
27.950098,-12.553216,-14.676145
26.213427,-9.450375,-13.894255
10.838778,-13.935573,9.384251
4.686214,-4.053766,5.072498
-5.131869,0.000000,-3.675244
20.220427,-18.872393,21.281307
12.037043,1.465745,-1.742645
11.808771,1.341541,-1.493380
11.642862,0.143739,0.558454
16.540247,-19.848286,12.580997
7.020947,4.914663,-1.758881
10.124105,-12.433398,9.035311
-1.933881,1.206337,-1.168719
20.330950,1.502060,-17.165981
11.261810,10.445157,-10.519551
16.007362,-4.890199,0.099514
15.851548,-4.491263,0.098427
11.573502,-5.464167,3.077640
6.972001,0.682831,0.448606
10.812617,0.155851,0.724864
9.329651,-43.538368,2.372083
6.830204,-48.906170,8.651976
-5.027486,-9.500467,7.391451
23.046532,8.872933,-23.661160
-5.396955,1.029826,-2.860628
-6.337024,-0.645464,-3.418758
22.673004,9.497884,-22.494989
4.505087,0.988677,-0.038714
10.566765,-1.770566,1.442486
-8.959147,4.754039,-5.336165
3.262776,0.805905,0.019097
-0.537940,-0.320169,0.488988
0.294782,0.759061,-0.324743
-0.220870,-0.559539,0.236615
-8.247939,-4.343959,-1.107076
-0.661691,-0.189054,-0.011113
-13.083350,-9.127916,0.053145
6.292363,-2.696727,2.102943
8.945303,-0.967060,-0.448591
7.329370,7.420577,1.386886
15.900336,10.487456,-12.336130
-3.251462,1.547919,-1.969675
18.206436,-22.849382,18.377609
19.567165,-21.045675,21.258457
15.298096,-11.774642,17.840546
19.378790,-17.426460,21.252115
18.644083,-19.995247,20.156651
2.820193,0.546455,-0.101799
5.287061,1.156462,-1.161111
4.969200,-44.623295,3.439356
20.060749,-33.868858,19.889536
19.251076,-33.919537,18.187500
16.353767,9.586415,-13.434586
4.777176,-9.226192,-4.613096
6.435169,-2.314815,2.257321
7.555486,-4.586924,3.102918
0.091403,0.389012,0.133606
7.624425,-2.092598,2.443314
7.801041,-1.408134,2.291477
7.959568,-1.697976,2.393947
7.075305,-0.915543,2.059970
6.388626,-2.740599,2.349969
0.000000,-3.119744,-1.674192
6.046554,-3.516259,1.982260
-2.654874,0.579800,-1.418702
-4.089286,2.400644,-2.468927
5.051517,0.626637,0.156178
10.410834,-0.495754,-0.026018
11.018405,-2.055557,-0.405412
23.710539,-39.517502,14.722004
25.289516,-1.159902,-18.803335
11.298762,-2.374412,-0.416266
-0.000000,-3.119720,-1.674179
6.060510,-3.338882,2.086380
-2.716365,0.530784,-1.485072
-4.172922,2.351753,-2.572008
4.810218,0.805844,0.260951
10.237722,0.000000,0.236034
11.012284,-1.540811,-0.129565
15.566126,-36.320919,4.096116
24.716311,-2.267228,-18.985491
11.321402,-1.850465,-0.133374
7.859364,-2.371210,2.352386
8.078297,-1.694508,2.202922
7.688429,-4.852474,2.965399
8.218744,-1.989195,2.297981
7.383852,-1.174660,1.996921
4.777165,-9.226172,-4.613086
-6.772055,-3.563972,-0.923993
7.329356,7.420561,1.386883
-0.436769,-1.207233,0.551405
15.903246,10.243164,-13.011755
11.890334,28.540398,-16.043768
3.409178,0.805806,0.115233
-11.405692,8.110715,-7.270872
22.255823,8.730779,-22.758516
-6.302755,-0.584566,-3.568833
15.485371,-4.418468,-8.165169
12.061060,27.740206,-16.041506
-8.807407,4.857276,-5.491372
13.976982,20.229849,-16.610874
4.908833,0.906030,0.138376
-5.027500,-9.500492,7.391471
22.191551,9.022591,-22.924519
-6.126931,-0.543079,-3.396450
-5.164833,1.063577,-2.812626
-8.671403,4.757090,-5.297709
15.485416,-4.418480,-8.165193
3.721174,0.844883,0.088495
10.916302,-2.088036,1.692403
21.776339,9.595480,-21.759174
11.539923,28.667805,-15.867395
-0.315889,5.538011,-0.629319
7.833333,4.068370,-0.117145
-0.522531,1.995590,-0.970827
-13.538640,-12.344808,-20.721640
9.081898,0.143157,1.002099
0.576302,-4.255876,0.671980
-6.937750,26.011826,-13.957563
-4.945124,23.850061,-8.728523
-1.923678,6.556271,-4.188728
5.046859,3.110032,0.279105
12.671816,7.919899,-5.900528
23.522532,-3.920432,-8.859555
8.669128,7.585501,-4.607980
-7.545177,0.719871,-4.560311
-7.597751,0.322898,-4.602431
4.195030,-42.830456,6.577664
3.406004,-42.761971,7.389493
17.241175,17.592110,-17.598322
2.390355,-43.026592,7.460134
18.375948,-25.726404,-0.135880
8.682930,1.550323,-2.891475
9.517893,0.547017,-0.820526
12.738223,-9.861775,13.559936
-5.616045,-1.814672,-0.357722
-8.138568,-4.029536,0.391865
-9.653483,-6.565433,1.044501
-3.343508,-49.313950,4.288170
12.232982,-7.073483,13.439610
3.654460,0.587695,-0.219449
13.027101,-0.189692,-1.138155
1.941759,2.654052,-0.996841
-11.904224,-8.895319,2.173851
17.630512,-16.733465,18.482561
-10.109580,-4.676301,1.176496
-11.569253,-15.108055,3.131757
-11.068180,-8.475913,2.180097
2.076241,0.577889,-0.681202
19.091764,-18.595758,19.758131
0.149665,0.149665,-0.071574
4.240851,-8.806559,5.665947
-4.852609,-2.098929,0.275593
35.263298,-38.469036,24.580595
-3.692834,-55.392494,30.953293
-2.673758,-58.822666,20.848873
-0.000000,-58.960262,22.973949
9.077547,0.836090,0.009800
9.483017,1.754330,-1.656448
7.827344,-7.425507,7.843726
9.741462,1.874423,-1.881724
21.255623,-17.004498,25.472401
-2.856469,-1.436568,0.078843
16.540241,-19.848276,12.580991
-3.676510,-2.254926,0.182833
13.068263,-16.335325,10.741861
5.907743,-24.753195,5.345580
-7.095750,-2.137182,-3.243543
6.098394,3.571638,0.009263
5.861126,3.502121,0.047326
-1.215029,8.916654,-3.078637
0.530661,-2.355376,0.876419
0.634697,-2.545283,1.071698
-2.472155,17.256210,-4.904396
-2.653820,15.230240,-6.392940
-1.729588,13.702893,-4.360011
-3.291677,16.796831,-8.079488
-12.841661,-24.405264,-10.321347
-3.563685,-3.663628,0.599702
0.469903,-0.938235,0.620678
4.684847,0.845167,0.140861
19.138395,-12.024280,20.443918
-9.489029,-23.019382,-6.508110
-1.695914,-0.771236,0.064763
-4.295849,-4.271384,0.630231
6.827471,5.218992,-2.392037
-6.188878,-5.647654,0.593841
-4.852613,-2.098931,0.275594
-1.724364,-52.372673,25.644617
-20.003338,-43.001751,13.464490
-19.439739,-43.723637,14.864674
20.168076,-15.007840,0.000000
-22.800129,-36.306728,16.407919
6.922187,-22.164158,5.990304
3.034777,-1.338627,2.974724
7.118774,5.465499,-2.505019
-4.405241,-3.776206,0.467784
5.534031,-21.780214,5.356106
2.724481,-1.546020,2.820256
5.948859,-22.297951,5.519004
4.132835,-2.187059,3.976468
13.216635,-45.409725,22.016479
-14.383456,-20.836760,-12.502056
21.137280,-30.234793,26.032099
7.284044,5.379225,-2.212008
12.904450,1.659127,-2.488688
-5.131880,-0.000000,-3.675252
3.415939,-2.193952,3.375308
8.153745,-6.008881,6.538758
7.757094,-5.808291,6.389112
-0.934394,-0.499760,0.045723
13.005840,0.171609,0.026115
-1.710385,-48.284176,0.564357
-4.405888,-54.201401,18.272842
11.059446,1.459551,0.390384
-4.404486,-50.985126,3.446294
-7.560845,-7.680859,1.298043
10.000756,0.684983,-1.049142
11.184643,-36.350082,10.691488
10.392106,-41.568417,11.007013
-7.518706,-5.529249,0.889050
-1.482850,-0.207539,-1.751492
7.401539,-2.329253,7.862961
0.000000,-56.179935,15.460864
-14.931956,-37.030918,-18.212221
3.759902,-50.630333,18.401354
-10.181605,-50.908016,16.675112
11.059426,1.459549,0.390383
8.684218,-33.799660,4.342109
2.881355,-50.607021,15.655142
-14.123418,-46.393261,10.509905
-6.078493,-7.126510,1.702387
1.831157,-3.246317,2.343035
8.659599,-5.109874,8.559315
-5.287792,-6.381180,1.595377
-2.475220,-44.553947,2.178357
19.138395,-12.024281,20.443920
4.595989,3.977234,-2.082860
6.773180,-4.151304,7.065900
10.572984,1.418327,-3.185378
-5.290532,-2.975924,0.784323
-0.000000,-51.368031,14.442665
15.437602,-51.293365,8.564118
-0.292022,-0.389363,-0.212146
25.356636,-14.489479,11.267141
-11.912200,-6.015315,3.933593
-4.383876,-2.829135,0.409732
-7.738575,-38.692871,-4.115801
-6.805031,-42.416344,-4.680895
3.839481,-1.842952,3.940592
-0.000000,-56.179939,15.460867
6.584220,-22.285049,6.359336
7.042710,-22.753368,6.570293
10.107288,0.740280,-0.329796
-5.260672,-4.843158,0.765269
12.060843,-30.152107,9.039674
-1.860393,2.064383,-1.268186
2.197931,3.217756,-1.708313
-24.027409,-17.884884,7.419210
17.342035,-6.745723,-0.649179
0.908970,1.336215,-0.680054
3.461069,4.920658,-2.885491
3.880109,2.277304,-2.339226
4.634826,10.010202,-4.654959
-20.227484,-11.272319,5.663696
16.929409,-5.678099,-0.231097
14.642751,-1.045911,0.196475
-0.349622,-4.195466,1.499734
2.443300,3.383764,-1.955342
-2.215595,-0.540571,0.043234
11.245569,-56.227844,23.699503
10.293242,-4.227372,4.583703
-12.478257,-4.593108,2.354942
5.507637,-38.553459,0.118160
-2.377239,-4.245070,1.923689
10.701014,-3.249072,4.444757
-4.404487,-50.985138,3.446295
-2.949221,-2.430797,0.473628
-1.256766,-0.690663,0.134296
-6.805034,-42.416359,-4.680897
19.239305,-2.141361,-1.814652
13.638461,-19.434313,10.118608
6.776474,-17.753223,6.395228
15.644493,-17.885145,11.285859
7.268076,-18.011889,6.638909
8.133443,-17.343136,7.045642
-14.026525,-6.580238,0.543227
9.900028,-56.655842,24.280155
6.578988,3.429033,-4.572043
-1.620989,-1.119878,0.995447
4.513530,0.638062,0.164705
25.945555,-53.661232,9.215311
13.430270,-6.967677,5.278542
13.806819,-57.725925,21.538248
31.684210,-33.252834,-5.542139
13.475757,1.230935,-8.616540
5.176914,6.756429,-4.433945
10.734515,-50.094406,9.380034
-2.466960,-10.690172,4.415334
-1.072977,-1.494504,0.807199
9.769911,0.000000,-0.008656
10.077323,-45.914028,4.289473
-0.773927,-1.216172,0.615551
10.424614,3.576010,-6.594255
9.977552,-1.356501,3.556122
19.618883,-19.618883,-7.187943
-2.670838,-19.719900,-13.146605
-8.375380,-9.576408,-47.882069
-10.723633,43.623325,-19.914993
5.296947,-0.218198,0.909157
5.126324,1.378628,0.888379
6.303361,1.461552,0.917328
5.223807,-1.292240,1.406261
0.272106,2.552572,0.638143
-1.923677,6.556267,-4.188726
-2.527020,8.718245,-5.993793
-0.425786,-0.631338,0.332355
11.093183,3.422327,-6.941254
9.115889,-51.656696,12.872724
-2.556043,-10.027563,4.294904
5.594507,7.001528,-4.727841
-0.670620,-0.878743,0.495582
7.821148,-2.444934,3.532198
5.030875,5.949289,-3.926374
2.642710,-1.228517,1.581331
19.618855,-19.618855,-7.187932
8.713871,9.902126,-8.145608
12.527993,-31.319983,-3.308154
9.658268,9.184964,-8.464376
-5.202368,4.624327,-3.635614
1.001301,-0.013277,0.486298
1.667520,0.095287,0.705793
9.368621,-3.806001,3.579506
1.661689,-0.151063,0.817181
8.317834,2.695730,-4.928650
10.863083,1.889230,-6.195017
3.174019,0.987763,-1.141777
12.529420,-11.265887,13.374678
21.137280,-30.234793,26.032099
0.995009,0.983303,-0.478060
20.220421,-18.872387,21.281303
-9.097254,-7.557720,2.199240
0.585526,0.133074,-0.105588
17.148273,-17.927738,17.029491
21.255621,-17.004496,25.472397
2.771949,0.845774,-0.948343
-14.026524,-6.580238,0.543227
-1.763751,-0.874477,0.661149
-8.240382,-4.604745,2.236625
-0.365416,-0.079170,-0.022967
-9.395667,-3.337349,0.115848
-10.980887,-47.533653,2.825357
-13.254200,-57.434849,12.267387
-0.357552,-0.105440,0.112901
17.116365,-25.859243,17.620302
2.939165,0.424435,0.034336
12.527997,-31.319994,-3.308155
-4.038737,3.746780,-2.728716
7.457533,8.283117,-6.747014
6.720896,8.801174,-6.497263
-1.708571,-3.498504,1.553007
6.693927,0.778364,0.500720
4.791551,2.053522,-2.872274
11.697887,-2.109454,3.445360
10.892082,5.446041,-7.875684
10.864569,-5.103055,3.938342
7.805356,-42.399738,11.267475
-7.962453,-43.793480,16.140728
3.637386,-49.594078,13.300596
4.837545,-45.150414,15.866970
-0.000000,8.429375,6.175788
3.339314,-47.756218,10.579623
-7.256039,-42.326881,12.936704
0.000000,8.429435,6.175832
-11.161780,-40.166817,12.320929
1.811582,-2.882638,1.758300
5.462263,-46.152077,11.713383
-8.633494,-46.063114,9.493546
8.684218,-33.799660,4.342109
5.586039,-45.335880,10.929979
9.050790,5.494173,1.205214
9.598403,5.594641,1.051367
9.327294,5.366489,1.043770
-0.710747,3.653484,-1.286140
0.496769,-1.831084,0.733724
0.011564,-0.045214,0.018139
8.705660,3.242416,0.617344
8.337273,-0.630509,1.263663
8.595682,-0.630431,1.236789
9.640427,6.193749,1.340798
9.398385,0.086451,0.249610
0.000000,-36.766418,26.467524
8.508170,-0.955140,1.302448
8.251453,-0.946052,1.326335
-2.449221,11.169040,-5.839591
9.647291,5.111625,1.174582
9.929830,5.335432,1.185631
9.374807,5.255573,1.340569
9.996831,5.952311,1.488992
7.209467,-0.835283,1.379861
0.241683,-1.334569,0.345967
0.413959,-1.699157,0.607118
-11.912191,-6.015310,3.933590
-8.786495,-5.996583,0.911886
5.056053,0.436699,-0.146609
-0.000000,-36.766357,26.467482
9.514682,4.804758,1.263605
9.804873,5.024113,1.279200
9.248183,4.949733,1.425252
7.843258,-1.062851,1.342549
8.098813,-1.077667,1.324296
-2.449224,11.169055,-5.839599
-0.710743,3.653466,-1.286134
9.893477,5.635901,1.584101
-0.075804,0.315654,-0.120249
8.689309,2.679712,0.791733
0.743906,-2.412964,1.431419
-10.030098,-4.519920,-0.687392
-13.007578,-39.635155,-8.600580
-1.280252,13.924073,-3.767005
-0.150501,7.147501,-0.604725
-0.313699,7.210347,-0.895057
-0.122823,5.198703,-0.337760
8.952522,-1.110098,1.405980
1.786959,-8.147241,2.048338
10.579124,5.610143,1.059417
-1.092816,11.366504,-2.720698
-0.144296,4.412995,-0.311288
9.885824,-1.830708,1.626575
-12.447026,-14.786670,12.447026
19.765234,-4.162546,10.061009
9.041444,14.862268,-8.300174
9.842169,14.638234,-9.130682
-0.635107,-3.395245,2.027879
-10.454992,12.366624,-6.407897
-10.975730,14.397914,-6.968935
-1.419521,-14.414098,-6.486347
8.089172,1.830663,0.902396
-11.981725,44.258518,-25.571587
-8.375381,-9.576411,-47.882076
0.693052,7.570852,1.187585
-0.522530,1.995585,-0.970825
6.993471,-1.792298,1.638672
7.112957,-0.343904,0.982582
-12.461246,2.776296,-20.051025
6.899611,1.817942,0.957464
16.652208,-2.260940,5.321700
-0.704866,1.611718,-0.950065
4.384456,5.482783,-2.430512
3.920926,0.829638,-0.888898
-1.784953,-0.671363,0.391628
5.967532,1.036149,-1.545037
6.894836,1.365079,-2.275131
-7.681219,-9.918612,2.861424
3.171202,1.377769,-1.141579
15.206396,-22.938091,14.426405
6.604331,-48.973953,14.405650
1.719699,0.000000,0.721255
18.248468,3.312759,-12.008744
17.198208,4.776314,-12.118160
17.569557,4.493905,-12.358232
10.974811,-49.014584,8.169100
-2.665750,-11.947174,5.489334
24.001314,-6.336100,-14.573032
13.140150,-41.923595,1.905619
18.054260,3.338998,-11.686487
11.002712,9.330685,-8.549797
15.245652,-16.979391,14.326359
14.901974,-15.369795,14.001085
-21.087017,-46.122280,10.294374
-3.297791,-44.115948,5.278708
1.777819,0.875880,1.313820
13.958919,-14.427774,13.116157
-4.057713,-44.509735,3.870412
0.570045,-1.239235,0.725084
-2.775152,-6.574650,2.214162
-13.200450,-57.164864,22.865961
5.860688,-1.747691,2.870347
-2.790670,2.589885,-1.909181
6.584284,6.336219,-4.744844
12.347946,2.838578,-7.318781
3.676584,0.544678,-0.024138
11.913568,3.276232,-7.166081
-4.192861,-2.369877,-0.179981
3.170782,4.323795,-2.539429
14.405521,1.162595,-8.217587
-1.899012,-6.865657,3.489120
13.359442,-0.325158,0.094512
10.558672,1.238340,-3.050856
1.151781,0.431284,-0.275822
23.235300,-3.668730,3.298739
4.513524,0.638062,0.164705
10.326536,1.576116,-3.397150
-8.047050,-10.729397,3.217034
7.113232,2.635915,-2.700388
12.031840,0.894326,-3.487345
22.496054,-3.646612,1.805536
-18.897062,-39.459476,4.007242
-2.215599,-0.540572,0.043234
